ID	Symbol	Chromosome	Start	End	CPCG0268	CPCG0366	CPCG0255	CPCG0258	CPCG0324	CPCG0246	CPCG0342	CPCG0336	CPCG0339	CPCG0331	CPCG0346	CPCG0365	CPCG0345
NM_198498	C11orf53	11	111126706	111156972	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034154	C11orf92	11	111164113	111170539	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001136105;NM_001271458	C11orf93	11	111169270	111179460	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_039712	MIR4491	11	111218481	111218547	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006235	POU2AF1	11	111222980	111250157	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_046085	LOC100132078	11	111284966	111288911	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_017589	BTG4	11	111338255	111383079	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029839	MIR34B	11	111383662	111383746	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029840	MIR34C	11	111384163	111384240	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001100388	C11orf88	11	111385509	111407756	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_178834	LAYN	11	111411232	111432470	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015191	SIK2	11	111473169	111597632	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_181699	PPP2R1B	11	111597631	111637169	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001077692;NM_001077690	ALG9	11	111652918	111742305	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038364	FDXACB1	11	111744779	111750181	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022761	C11orf1	11	111749947	111754797	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001885	CRYAB	11	111779349	111782473	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001541	HSPB2	11	111783459	111784817	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_037651	HSPB2-C11orf52	11	111783459	111797595	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080659	C11orf52	11	111789600	111797595	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_033425;NM_001037954	DIXDC1	11	111807926	111893307	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001931	DLAT	11	111895537	111935002	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001082619	PIH1D2	11	111934733	111944895	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_018195	C11orf57	11	111944967	111955874	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012459	TIMM8B	11	111955538	111957522	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003002	SDHD	11	111957570	111966518	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001562	IL18	11	112013973	112034840	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_031275	TEX12	11	112038094	112043279	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_031938	BCO2	11	112046207	112089649	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000317	PTS	11	112097087	112104695	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145024	C11orf34	11	112118875	112131583	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_181351	NCAM1	11	112831968	113149158	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034101	LOC100288346	11	113140253	113144623	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_017868	TTC12	11	113185250	113237114	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_178510	ANKK1	11	113258512	113271140	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000795	DRD2	11	113280316	113346001	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_036183	MIR4301	11	113320744	113320810	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_030770	TMPRSS5	11	113558267	113577068	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004724	ZW10	11	113603904	113644485	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001101389	CLDN25	11	113650517	113651207	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020886	USP28	11	113668596	113746256	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006028	HTR3B	11	113775517	113817283	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_213621	HTR3A	11	113845796	113861034	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006006	ZBTB16	11	113930430	114121397	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006169	NNMT	11	114166534	114183238	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_019021	C11orf71	11	114262169	114271272	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_016090	RBM7	11	114271383	114279635	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015523	REXO2	11	114310107	114321000	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_152315	NXPE1	11	114392436	114430580	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_017678	NXPE4	11	114441312	114466484	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_182495	NXPE2	11	114549199	114577652	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098517	CADM1	11	115044344	115375241	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034148	LOC283143	11	115626050	115630918	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001159736	BUD13	11	116618885	116643714	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003904	ZNF259	11	116649275	116658739	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166598	APOA5	11	116660085	116663136	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000482	APOA4	11	116691417	116694011	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000040	APOC3	11	116700623	116703787	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000039	APOA1	11	116706468	116708338	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_025164	SIK3	11	116714117	116968993	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184748	PAFAH1B2	11	117014999	117047592	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001040455	SIDT2	11	117049938	117068161	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_045215	LOC100652768	11	117066328	117072630	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003186	TAGLN	11	117070039	117075508	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004716	PCSK7	11	117075787	117102811	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_207343	RNF214	11	117103403	117156404	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012104	BACE1	11	117156401	117186972	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_037803	BACE1-AS	11	117162061	117162857	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014956	CEP164	11	117198570	117283982	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020693	DSCAML1	11	117298488	117667976	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001680;NM_021603	FXYD2	11	117690789	117698807	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001243598	FXYD6-FXYD2	11	117690789	117747746	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164836;NM_001164831	FXYD6	11	117707690	117748201	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001206789	TMPRSS13	11	117771355	117800168	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001558	IL10RA	11	117857105	117872199	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038318	TMPRSS4-AS1	11	117886486	117957508	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001173552	TMPRSS4	11	117947726	117990556	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142348	SCN4B	11	118004091	118023630	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004588	SCN2B	11	118033518	118047337	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_153206;NM_001098526	AMICA1	11	118064441	118095809	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_198275	MPZL3	11	118100335	118123011	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005797	MPZL2	11	118124130	118135251	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000733	CD3E	11	118175294	118186890	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000732	CD3D	11	118209788	118213459	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000073	CD3G	11	118215058	118224497	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001204077	UBE4A	11	118230295	118269926	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_046369	LOC100131626	11	118251934	118289530	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006476	ATP5L	11	118272103	118280562	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005933	MLL	11	118307204	118397539	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080441	TTC36	11	118398209	118401740	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001144036;NM_001144038	TMEM25	11	118401802	118417313	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020153	IFT46	11	118415242	118436791	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142281	ARCN1	11	118443101	118473747	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015157	PHLDB1	11	118477212	118528748	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007180	TREH	11	118528941	118550381	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004397	DDX6	11	118618472	118661972	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001716	CXCR5	11	118754474	118766980	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_182557	BCL9L	11	118766850	118781613	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_039713	MIR4492	11	118781416	118781496	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006760	UPK2	11	118827007	118829269	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_181721	FOXR1	11	118842416	118851995	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_198489	CCDC84	11	118868851	118886455	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_003040	RPL23AP64	11	118873670	118874303	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001028	RPS25	11	118886421	118889057	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_016146	TRAPPC4	11	118889240	118894385	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_037429	MIR3656	11	118889653	118889722	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164280;NM_001467	SLC37A4	11	118895060	118901616	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006389;NM_001130991	HYOU1	11	118914895	118927925	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021729	VPS11	11	118938492	118952688	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258208	HMBS	11	118955586	118964259	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002105	H2AFX	11	118964584	118966177	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001382	DPAGT1	11	118967212	118972785	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014807	C2CD2L	11	118978092	118987827	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001243259	HINFP	11	118992232	119005765	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022169	ABCG4	11	119019749	119033374	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024618	NLRX1	11	119039439	119054725	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024791	PDZD3	11	119056165	119060932	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145018	CCDC153	11	119060962	119066584	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005188	CBL	11	119076985	119178859	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006500	MCAM	11	119179233	119187840	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032015	RNF26	11	119205209	119208024	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015645	C1QTNF5	11	119209651	119217383	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_031433	MFRP	11	119209651	119217383	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001243759	USP2	11	119225924	119252436	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034160	LOC100499227	11	119252487	119369944	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006288	THY1	11	119288654	119294246	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002855;NM_203285	PVRL1	11	119508807	119599435	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012101	TRIM29	11	119981993	120008863	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_178507	OAF	11	120081746	120100650	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014352;NM_001244682	POU2F3	11	120107348	120190653	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038829	LOC649133	11	120120467	120136641	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001198670	TMEM136	11	120195837	120204388	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001198665	ARHGEF12	11	120207617	120360645	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014619	GRIK4	11	120531027	120856969	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001130047	TBCEL	11	120894802	120960354	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005422	TECTA	11	120973374	121061515	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006918	SC5DL	11	121163387	121184119	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003105	SORL1	11	121322911	121504471	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024430	MIR100HG	11	121959810	122073770	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029671	MIR125B1	11	121970464	121970552	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001786	BLID	11	121986061	121986923	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029477	MIRLET7A2	11	122017229	122017301	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029515	MIR100	11	122022936	122023016	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032873	UBASH3B	11	122526397	122685187	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_019604	CRTAM	11	122709254	122743347	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024806	C11orf63	11	122753472	122830430	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098169	BSX	11	122848356	122852379	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027288	LOC341056	11	122888273	122890319	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006597	HSPA8	11	122928199	122932901	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024769	CLMP	11	122943032	123066007	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_039714	MIR4493	11	123252147	123252220	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020716	GRAMD1B	11	123396527	123493518	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_018400	SCN3B	11	123499894	123525315	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003455	ZNF202	11	123594996	123612363	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005188	OR6X1	11	123624287	123625226	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005325	OR6M1	11	123676115	123677057	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001013743	TMEM225	11	123753632	123756340	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005197	OR8D4	11	123777138	123778083	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001965	OR4D5	11	123810323	123811280	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005187	OR6T1	11	123813573	123814545	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001004474	OR10S1	11	123847402	123848398	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001004462	OR10G4	11	123886281	123887217	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001953	OR10G9	11	123893719	123894655	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001004464	OR10G8	11	123900329	123901265	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001004463	OR10G7	11	123908772	123909708	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014622	VWA5A	11	123986110	124017618	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001007249	OR8G2	11	124095397	124096312	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001002905	OR8G1	11	124120422	124135756	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005198	OR8G5	11	124134722	124135763	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001002917	OR8D1	11	124179735	124180662	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001002918	OR8D2	11	124189157	124190093	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005468	OR8B2	11	124252297	124253239	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005467	OR8B3	11	124266305	124267247	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005196	OR8B4	11	124293837	124294767	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012378	OR8B8	11	124310045	124310981	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005195	OR8B12	11	124412617	124413550	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005194	OR8A1	11	124439964	124440945	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_052959	PANX3	11	124481452	124490251	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_016021	TBRG1	11	124492741	124505822	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001199922	SIAE	11	124505684	124546199	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_017425	SPA17	11	124543739	124564687	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006176	NRGN	11	124609828	124617102	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014312	VSIG2	11	124617369	124622109	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_138961	ESAM	11	124623018	124632223	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024631	MSANTD2	11	124636393	124670299	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022370	ROBO3	11	124735304	124751370	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_019055	ROBO4	11	124754113	124767831	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037558	HEPN1	11	124789145	124790573	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_152722	HEPACAM	11	124789145	124806308	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_025004	CCDC15	11	124824016	124911385	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145290	SLC37A2	11	124933012	124960412	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_047591;NR_047587	TMEM218	11	124964265	124981659	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022062	PKNOX2	11	125034558	125303285	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022549;NM_005103	FEZ1	11	125315640	125366206	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004879	EI24	11	125439297	125454575	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_152713	STT3A	11	125462738	125491280	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001114121	CHEK1	11	125495030	125546150	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020069	ACRV1	11	125542228	125550793	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_138294	PATE1	11	125616187	125619743	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_212555	PATE2	11	125646027	125648714	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001129883	PATE3	11	125658005	125661495	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001144874	PATE4	11	125703210	125709967	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_145014	HYLS1	11	125753508	125770541	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_031307	PUS3	11	125763379	125773116	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_013264	DDX25	11	125774260	125793006	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_016952	CDON	11	125826712	125933187	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032795	RPUSD4	11	126071988	126081587	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024556	FAM118B	11	126081618	126132879	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001177842	SRPR	11	126132813	126138877	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_037648;NR_037647	FOXRED1	11	126138934	126148027	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_148910;NM_001039661	TIRAP	11	126152981	126164828	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014026	DCPS	11	126173646	126215644	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_033839	FLJ39051	11	126211611	126225482	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006278;NM_001254757	ST3GAL4	11	126225539	126284536	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161707;NM_032531	KIRREL3	11	126293395	126870766	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_046986	KIRREL3-AS2	11	126810641	126814986	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_036126	MIR3167	11	126858353	126858438	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_040078	KIRREL3-AS3	11	126872804	126875953	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143820	ETS1	11	128328655	128457453	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271012	FLI1	11	128556429	128683162	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038908	FLI1-AS1	11	128561566	128565918	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_153767	KCNJ1	11	128707908	128737268	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000890	KCNJ5	11	128761312	128787951	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_145013;NM_001256088;NR_045767	C11orf45	11	128769459	128776126	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195195	TP53AIP1	11	128804626	128813294	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142685	ARHGAP32	11	128834954	129062093	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003658	BARX2	11	129245880	129322174	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_138788	TMEM45B	11	129685740	129729898	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143835	NFRKB	11	129733669	129765490	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_199439;NM_199437	PRDM10	11	129769600	129872730	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024233	LINC00167	11	129872518	129875381	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142278	APLP2	11	129939715	130014706	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021978	ST14	11	130029681	130080257	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014155	ZBTB44	11	130096573	130184607	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007037	ADAMTS8	11	130274817	130298539	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_139055	ADAMTS15	11	130318868	130346539	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014758	SNX19	11	130745765	130786382	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001144058;NM_001048209	NTM	11	131240370	132206716	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001012393	OPCML	11	132284874	133402403	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_174927	SPATA19	11	133710516	133715392	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024344	LOC283174	11	133766329	133771635	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_039846	MIR4697	11	133768398	133768476	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014987	IGSF9B	11	133785184	133826880	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027276	LOC100128239	11	133902166	133911236	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032801	JAM3	11	133938819	134021652	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015261	NCAPD3	11	134022336	134094426	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_052875	VPS26B	11	134094560	134117686	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037305	THYN1	11	134118172	134123260	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014384	ACAD8	11	134123433	134135746	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080407	GLB1L3	11	134146274	134189458	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_138342	GLB1L2	11	134201767	134246218	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_054025	B3GAT1	11	134248397	134281812	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_033852	LOC283177	11	134306375	134375555	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_028269	LOC100288778	12	87983	91263	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_026823	FAM138D	12	147945	149412	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_015232;NM_001170738	IQSEC3	12	176048	287625	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_033859	LOC574538	12	246576	258332	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_001206931	SLC6A12	12	299242	323371	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_016615	SLC6A13	12	329786	372039	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_001042603	KDM5A	12	389222	498620	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_032358;NM_001130147	CCDC77	12	498515	551806	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_173593	B4GALNT3	12	569542	671058	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_016533	NINJ2	12	673461	772755	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_001184985	WNK1	12	862088	1020618	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_134424	RAD52	12	1021254	1058863	0	0	0	0	0	0	0	0	0	0	-1	0	1
NR_027946	ERC1	12	1100403	1605099	0	0	0	0	0	0	0	0	0	0	-1	0	1
NR_028415	LOC100292680	12	1609656	1613590	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_152441	FBXL14	12	1675158	1703331	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_032642;NM_030775	WNT5B	12	1726221	1756378	0	0	0	0	0	0	0	0	0	0	-1	0	1
NR_037422	MIR3649	12	1769480	1769546	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_024551	ADIPOR2	12	1800246	1897845	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_172364	CACNA2D4	12	1901122	2027870	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_001163925	LRTM2	12	1929432	1945918	0	0	0	0	0	0	0	0	0	0	-1	0	1
NR_036546	LOC100271702	12	2038367	2045742	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_152640	DCP1B	12	2055213	2113677	0	0	0	0	0	0	0	0	0	0	-1	0	1
NM_001129839	CACNA1C	12	2162415	2807115	0	0	0	0	0	0	0	0	0	0	-1	0	1
NR_046578	CACNA1C-AS4	12	2329702	2332647	0	0	0	0	0	0	0	0	0	0	-1	0	1
NR_046769	CACNA1C-IT3	12	2378941	2397911	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_045725	CACNA1C-AS1	12	2785166	2800323	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_033958	LOC283440	12	2870365	2880835	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_002014	FKBP4	12	2904107	2914587	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_018463	ITFG2	12	2921786	2934237	0	0	0	0	0	0	0	0	0	0	0	0	1
NM_031474	NRIP2	12	2934513	2944221	0	0	0	0	0	0	0	0	0	0	0	0	1
