chr	start_TSS	end_TSS	name	score	strand	Ensembl_ID	start_TAD	end_TAD	w_TAD	order_lower_TAD	order_upper_TAD	Fraction
chr12	10172137	10172138	OLR1	.	-	ENSG00000173391.9	9960000	10200000	3	3	2	0.116091666666667
chr12	10212457	10212458	GABARAPL1	.	+	ENSG00000139112.11	10200000	10400000	3	2	28	0.062285
chr12	10226057	10226058	KLRD1	.	+	ENSG00000134539.17	10200000	10400000	3	2	28	0.130285
chr12	10391873	10391874	KLRK1	.	-	ENSG00000213809.9	10200000	10400000	3	2	28	0.04063
chr12	10409756	10409757	KLRC4	.	-	ENSG00000183542.5	10400000	10440000	3	28	28	0.243925
chr12	10410145	10410146	KLRC4-KLRK1	.	-	ENSG00000255819.7	10400000	10440000	3	28	28	0.25365
chr12	10420594	10420595	KLRC3	.	-	ENSG00000205810.8	10400000	10440000	3	28	28	0.485125
chr12	10436000	10436001	AC068775.1	.	-	ENSG00000255641.1	10400000	10440000	3	28	28	0.099975
chr12	10442299	10442300	KLRC2	.	-	ENSG00000205809.9	10440000	10760000	3	28	4	0.00718750000000001
chr12	10454684	10454685	KLRC1	.	-	ENSG00000134545.13	10440000	10760000	3	28	4	0.045890625
chr12	10505601	10505602	EIF2S3B	.	+	ENSG00000180574.3	10440000	10760000	3	28	4	0.205003125
chr12	10613608	10613609	MAGOHB	.	-	ENSG00000111196.10	10440000	10760000	3	28	4	0.457471875
chr12	10674317	10674318	STYK1	.	-	ENSG00000060140.9	10440000	10760000	3	28	4	0.26775625
chr12	10723322	10723323	YBX3	.	-	ENSG00000060138.13	10440000	10760000	3	28	4	0.114615625
chr12	10802626	10802627	TAS2R7	.	-	ENSG00000121377.2	10760000	11080000	3	4	28	0.133209375
chr12	10807292	10807293	TAS2R8	.	-	ENSG00000121314.2	10760000	11080000	3	4	28	0.147790625
chr12	10810167	10810168	TAS2R9	.	-	ENSG00000121381.4	10760000	11080000	3	4	28	0.156775
chr12	10826357	10826358	TAS2R10	.	-	ENSG00000121318.2	10760000	11080000	3	4	28	0.20736875
chr12	10849474	10849475	PRR4	.	-	ENSG00000111215.12	10760000	11080000	3	4	28	0.279609375
chr12	10909561	10909562	TAS2R13	.	-	ENSG00000212128.2	10760000	11080000	3	4	28	0.46738125
chr12	10929235	10929236	PRH2	.	+	ENSG00000134551.13	10760000	11080000	3	4	28	0.471140625
chr12	10986911	10986912	TAS2R50	.	-	ENSG00000212126.3	10760000	11080000	3	4	28	0.2909
chr12	10997874	10997875	TAS2R20	.	-	ENSG00000255837.1	10760000	11080000	3	4	28	0.256640625
chr12	11022619	11022620	TAS2R19	.	-	ENSG00000212124.2	10760000	11080000	3	4	28	0.1793125
chr12	11031406	11031407	TAS2R31	.	-	ENSG00000256436.1	10760000	11080000	3	4	28	0.151853125
chr12	11062293	11062294	TAS2R46	.	-	ENSG00000226761.3	10760000	11080000	3	4	28	0.05533125
chr12	11092312	11092313	TAS2R43	.	-	ENSG00000255374.3	11080000	11120000	3	28	28	0.307825
chr12	11134643	11134644	TAS2R30	.	-	ENSG00000256188.3	11120000	11280000	3	28	28	0.091525
chr12	11171193	11171194	SMIM10L1	.	+	ENSG00000256537.5	11120000	11280000	3	28	28	0.31995625
chr12	11171572	11171573	TAS2R14	.	-	ENSG00000212127.6	11120000	11280000	3	28	28	0.32233125
chr12	11171599	11171600	AC018630.2	.	-	ENSG00000275778.2	11120000	11280000	3	28	28	0.3225
chr12	11171607	11171608	PRH1	.	-	ENSG00000231887.7	11120000	11280000	3	28	28	0.32255
chr12	11186936	11186937	TAS2R42	.	-	ENSG00000186136.1	11120000	11280000	3	28	28	0.41835625
chr12	11269804	11269805	PRB3	.	-	ENSG00000197870.12	11120000	11280000	3	28	28	0.06371875
chr12	11310435	11310436	PRB4	.	-	ENSG00000230657.7	11280000	11320000	3	28	28	0.2391
chr12	11395565	11395566	PRB1	.	-	ENSG00000251655.6	11320000	11520000	3	28	2	0.37783
chr12	11501040	11501041	PRB2	.	-	ENSG00000121335.12	11320000	11520000	3	28	2	0.094795
chr12	11649673	11649674	ETV6	.	+	ENSG00000139083.11	11520000	11880000	3	2	1	0.360202777777778
chr12	12049843	12049844	BCL2L14	.	+	ENSG00000121380.12	12040000	12320000	9	9	2	0.0351535714285715
chr12	12267043	12267044	LRP6	.	-	ENSG00000070018.9	12040000	12320000	9	9	2	0.189128571428571
chr12	12350241	12350242	MANSC1	.	-	ENSG00000111261.14	12080000	12360000	11	3	21	0.03485
chr12	12357077	12357078	BORCS5	.	+	ENSG00000165714.11	12080000	12360000	11	3	21	0.0104392857142857
chr12	12562862	12562863	DUSP16	.	-	ENSG00000111266.9	12360000	12720000	3	21	4	0.436491666666667
chr12	12611826	12611827	CREBL2	.	+	ENSG00000111269.3	12360000	12720000	3	21	4	0.300483333333333
chr12	12696206	12696207	GPR19	.	-	ENSG00000183150.8	12360000	12720000	3	21	4	0.0660916666666667
chr12	12715057	12715058	CDKN1B	.	+	ENSG00000111276.11	12360000	12720000	3	21	4	0.0137305555555556
chr12	12725916	12725917	APOLD1	.	+	ENSG00000178878.12	12720000	13000000	5	4	1	0.0211285714285714
chr12	12813315	12813316	DDX47	.	+	ENSG00000213782.7	12800000	13240000	22	8	26	0.0302613636363636
chr12	12890781	12890782	GPRC5A	.	+	ENSG00000013588.8	12800000	13240000	22	8	26	0.206320454545455
chr12	12952146	12952147	GPRC5D	.	-	ENSG00000111291.8	12720000	13000000	5	4	1	0.170903571428571
chr12	13000264	13000265	HEBP1	.	-	ENSG00000013583.10	13000000	13280000	5	1	2	0.00094642857142857
chr12	13044380	13044381	FAM234B	.	+	ENSG00000084444.14	13000000	13280000	5	1	2	0.1585
chr12	13103682	13103683	GSG1	.	-	ENSG00000111305.19	13000000	13280000	5	1	2	0.370296428571429
chr12	13196722	13196723	EMP1	.	+	ENSG00000134531.10	12800000	13240000	22	8	26	0.0983590909090909
chr12	13981956	13981957	GRIN2B	.	-	ENSG00000273079.5	13720000	14160000	3	5	28	0.404643181818182
chr12	14365631	14365632	ATF7IP	.	+	ENSG00000171681.12	14160000	14680000	20	28	3	0.395444230769231
chr12	14567882	14567883	PLBD1	.	-	ENSG00000121316.11	14160000	14680000	20	28	3	0.215609615384615
chr12	14696598	14696599	GUCY2C	.	-	ENSG00000070019.5	14680000	15920000	20	3	28	0.0133862903225807
chr12	14771130	14771131	H4-16	.	-	ENSG00000197837.3	14720000	15000000	3	25	2	0.182610714285714
chr12	14774382	14774383	H2AJ	.	+	ENSG00000246705.4	14720000	15000000	3	25	2	0.194221428571429
chr12	14803485	14803486	WBP11	.	-	ENSG00000084463.8	14720000	15000000	3	25	2	0.298164285714286
chr12	14803665	14803666	C12orf60	.	+	ENSG00000182993.5	14720000	15000000	3	25	2	0.298803571428571
chr12	14814181	14814182	SMCO3	.	-	ENSG00000179256.2	14720000	15000000	3	25	2	0.336364285714286
chr12	14843525	14843526	ART4	.	-	ENSG00000111339.12	14720000	15000000	3	25	2	0.441164285714286
chr12	14885856	14885857	MGP	.	-	ENSG00000111341.10	14720000	15000000	3	25	2	0.407653571428572
chr12	14938536	14938537	ERP27	.	-	ENSG00000139055.7	14720000	15000000	3	25	2	0.219510714285714
chr12	14961727	14961728	ARHGDIB	.	-	ENSG00000111348.9	14720000	15000000	3	25	2	0.136685714285714
chr12	14973041	14973042	PDE6H	.	+	ENSG00000139053.3	14720000	15000000	3	25	2	0.0962821428571429
chr12	15322507	15322508	PTPRO	.	+	ENSG00000151490.14	15280000	15560000	3	8	7	0.151810714285714
chr12	15348674	15348675	RERG	.	-	ENSG00000134533.6	15280000	15560000	3	8	7	0.245267857142857
chr12	15882328	15882329	EPS8	.	-	ENSG00000151491.14	15560000	15920000	3	7	28	0.104641666666667
chr12	15882386	15882387	STRAP	.	+	ENSG00000023734.11	15560000	15920000	3	7	28	0.104483333333333
chr12	15911301	15911302	DERA	.	+	ENSG00000023697.13	15560000	15920000	3	7	28	0.0241638888888889
chr12	16277684	16277685	SLC15A5	.	-	ENSG00000188991.3	16160000	16400000	4	1	4	0.490354166666667
chr12	16347141	16347142	MGST1	.	+	ENSG00000008394.13	16160000	16400000	4	1	4	0.220245833333333
chr12	16610593	16610594	LMO3	.	-	ENSG00000048540.15	16400000	16880000	3	4	2	0.4387375
chr12	18247613	18247614	PIK3C2G	.	+	ENSG00000139144.10	18080000	18840000	3	23	5	0.220543421052632
chr12	18320106	18320107	RERGL	.	-	ENSG00000111404.6	18080000	18840000	3	23	5	0.315930263157895
chr12	18738099	18738100	PLCZ1	.	-	ENSG00000139151.16	18080000	18840000	3	23	5	0.134078947368421
chr12	18738118	18738119	CAPZA3	.	+	ENSG00000177938.5	18080000	18840000	3	23	5	0.134055263157895
chr12	19129751	19129752	PLEKHA5	.	+	ENSG00000052126.14	18840000	19320000	3	5	7	0.396352083333333
chr12	19404044	19404045	AEBP2	.	+	ENSG00000139154.16	18080000	19440000	28	23	3	0.0264382352941177
chr12	20369244	20369245	PDE3A	.	+	ENSG00000172572.6	19320000	20600000	3	7	1	0.180278125
chr12	20695354	20695355	SLCO1C1	.	+	ENSG00000139155.8	20600000	20760000	3	1	28	0.4040375
chr12	20810701	20810702	SLCO1B3	.	+	ENSG00000111700.12	20800000	21200000	3	28	7	0.0267525
chr12	20815673	20815674	SLCO1B3-SLCO1B7	.	+	ENSG00000257046.5	20800000	21200000	3	28	7	0.0391825
chr12	20962767	20962768	SLCO1B7	.	+	ENSG00000205754.11	20800000	21200000	3	28	7	0.4069175
chr12	21047178	21047179	AC022335.1	.	+	ENSG00000257062.6	20800000	21200000	3	28	7	0.382055
chr12	21131193	21131194	SLCO1B1	.	+	ENSG00000134538.3	20800000	21200000	3	28	7	0.1720175
chr12	21354958	21354959	IAPP	.	+	ENSG00000121351.8	20800000	21400000	14	28	1	0.07507
chr12	21419593	21419594	SLCO1A2	.	-	ENSG00000084453.16	21400000	22400000	14	1	28	0.019594
chr12	21437614	21437615	PYROXD1	.	+	ENSG00000121350.16	21280000	21440000	3	1	2	0.0149125
chr12	21501668	21501669	RECQL	.	-	ENSG00000004700.16	20800000	21520000	17	28	1	0.0254597222222222
chr12	21501780	21501781	GOLT1B	.	+	ENSG00000111711.10	20800000	21520000	17	28	1	0.0253055555555556
chr12	21526295	21526296	SPX	.	+	ENSG00000134548.11	21520000	22400000	17	1	28	0.00715340909090911
chr12	21604846	21604847	GYS2	.	-	ENSG00000111713.3	21200000	21640000	9	7	1	0.0798931818181818
chr12	21657797	21657798	AC010197.2	.	-	ENSG00000285854.1	21640000	22400000	9	1	28	0.0234184210526316
chr12	21775599	21775600	KCNJ8	.	-	ENSG00000121361.5	21720000	22080000	3	1	1	0.154444444444444
chr12	21942528	21942529	ABCC9	.	-	ENSG00000069431.11	21680000	22040000	4	5	5	0.270752777777778
chr12	22046217	22046218	CMAS	.	+	ENSG00000111726.13	22040000	22400000	4	5	28	0.0172694444444444
chr12	22437040	22437041	ST8SIA1	.	-	ENSG00000111728.10	22400000	22440000	3	28	28	0.073975
chr12	22544545	22544546	C2CD5	.	-	ENSG00000111731.12	22440000	22680000	3	28	3	0.435608333333333
chr12	22625074	22625075	ETNK1	.	+	ENSG00000139163.16	22440000	22680000	3	28	3	0.228858333333333
chr12	24562543	24562544	SOX5	.	-	ENSG00000134532.18	23960000	24640000	3	5	3	0.113905882352941
chr12	24949100	24949101	BCAT1	.	-	ENSG00000060982.15	24840000	24960000	6	7	23	0.090825
chr12	25004341	25004342	LRMP	.	+	ENSG00000118308.15	24960000	25160000	6	23	28	0.221705
chr12	25195161	25195162	CASC1	.	-	ENSG00000118307.19	25160000	25400000	3	28	12	0.146508333333333
chr12	25195215	25195216	ETFRF1	.	+	ENSG00000205707.11	25160000	25400000	3	28	12	0.146729166666667
chr12	25250935	25250936	KRAS	.	-	ENSG00000133703.12	25160000	25400000	3	28	12	0.3789
chr12	25648578	25648579	LMNTD1	.	-	ENSG00000152936.10	25440000	26040000	4	4	19	0.347631666666667
chr12	25959028	25959029	RASSF8	.	+	ENSG00000123094.15	25440000	26040000	4	4	19	0.134953333333333
chr12	26121990	26121991	SSPN	.	+	ENSG00000123096.11	26120000	26680000	3	1	4	0.00355357142857143
chr12	26125036	26125037	BHLHE41	.	-	ENSG00000123095.6	26120000	26680000	3	1	4	0.00899464285714285
chr12	26833193	26833194	ITPR2	.	-	ENSG00000123104.12	26040000	26840000	10	19	2	0.0085075
chr12	26938325	26938326	INTS13	.	-	ENSG00000064102.15	26920000	27360000	27	4	14	0.04165
chr12	26938469	26938470	FGFR1OP2	.	+	ENSG00000111790.14	26920000	27360000	27	4	14	0.041975
chr12	27014433	27014434	TM7SF3	.	-	ENSG00000064115.11	26920000	27360000	27	4	14	0.214622727272727
chr12	27022545	27022546	MED21	.	+	ENSG00000152944.9	26920000	27360000	27	4	14	0.233056818181818
chr12	27082513	27082514	C12orf71	.	-	ENSG00000214700.5	26920000	27360000	27	4	14	0.36935
chr12	27243967	27243968	STK38L	.	+	ENSG00000211455.8	26880000	27320000	7	21	1	0.172802272727273
chr12	27332853	27332854	ARNTL2	.	+	ENSG00000029153.14	27320000	27720000	7	1	28	0.0321325
chr12	27466809	27466810	SMCO2	.	+	ENSG00000165935.9	27400000	27720000	4	13	28	0.208778125
chr12	27523430	27523431	PPFIBP1	.	+	ENSG00000110841.14	27400000	27720000	4	13	28	0.38571875
chr12	27696446	27696447	REP15	.	+	ENSG00000174236.4	27400000	27720000	4	13	28	0.07360625
chr12	27710821	27710822	MRPS35	.	+	ENSG00000061794.13	27400000	27720000	4	13	28	0.028684375
chr12	27771275	27771276	MANSC4	.	-	ENSG00000205693.3	27720000	27960000	3	28	5	0.21365
chr12	27780047	27780048	KLHL42	.	+	ENSG00000087448.11	27720000	27960000	3	28	5	0.250195833333333
chr12	27972732	27972733	PTHLH	.	-	ENSG00000087494.16	27960000	28160000	3	5	1	0.063665
chr12	28133248	28133249	CCDC91	.	+	ENSG00000123106.10	27960000	28160000	3	5	1	0.13376
chr12	29149102	29149103	FAR2	.	+	ENSG00000064763.11	29080000	29320000	3	21	16	0.287925
chr12	29381188	29381189	ERGIC2	.	-	ENSG00000087502.18	29360000	29520000	9	1	9	0.13243125
chr12	29497685	29497686	OVCH1	.	-	ENSG00000187950.8	29360000	29520000	9	1	9	0.1394625
chr12	29784758	29784759	TMTC1	.	-	ENSG00000133687.16	29520000	30280000	4	9	1	0.348367105263158
chr12	30695868	30695869	IPO8	.	-	ENSG00000133704.10	30280000	30800000	4	1	2	0.200251923076923
chr12	30754950	30754951	CAPRIN2	.	-	ENSG00000110888.17	30280000	30800000	4	1	2	0.0866326923076923
chr12	30926427	30926428	TSPAN11	.	+	ENSG00000110900.15	30840000	31040000	3	1	28	0.432135
chr12	31073859	31073860	DDX11	.	+	ENSG00000013573.17	31040000	31200000	3	28	28	0.21161875
chr12	31327057	31327058	SINHCAF	.	-	ENSG00000139146.14	31200000	31400000	3	28	1	0.36471
chr12	31591135	31591136	DENND5B	.	-	ENSG00000170456.16	31400000	31640000	3	1	8	0.2036
chr12	31647159	31647160	ETFBKMT	.	+	ENSG00000139160.13	31640000	32040000	4	8	5	0.0178975
chr12	31729120	31729121	AMN1	.	-	ENSG00000151743.11	31640000	32040000	4	8	5	0.2228025
chr12	31792297	31792298	H3-5	.	-	ENSG00000188375.5	31640000	32040000	4	8	5	0.380745
chr12	31959369	31959370	RESF1	.	+	ENSG00000174718.12	31640000	32040000	4	8	5	0.2015775
chr12	32106834	32106835	BICD1	.	+	ENSG00000151746.14	32040000	32320000	8	5	2	0.238692857142857
chr12	32399528	32399529	FGD4	.	+	ENSG00000139132.14	31200000	32400000	16	28	3	0.000393333333333357
chr12	32679199	32679200	DNM1L	.	+	ENSG00000087470.18	32360000	32680000	5	10	2	0.002503125
chr12	32755896	32755897	YARS2	.	-	ENSG00000139131.13	32680000	32760000	3	2	10	0.0512875
chr12	32896839	32896840	PKP2	.	-	ENSG00000057294.14	32760000	32920000	9	10	4	0.14475
chr12	33439818	33439819	SYT10	.	-	ENSG00000110975.8	32960000	33600000	3	4	4	0.2502828125
chr12	34022467	34022468	ALG10	.	+	ENSG00000139133.7	33600000	34040000	3	4	28	0.0398477272727273
chr12	38316761	38316762	ALG10B	.	+	ENSG00000175548.9	38040000	38320000	3	28	28	0.0115678571428571
chr12	38907429	38907430	CPNE8	.	-	ENSG00000139117.14	38640000	38920000	3	1	3	0.0448928571428571
chr12	39443389	39443390	KIF21A	.	-	ENSG00000139116.18	39320000	39560000	16	4	5	0.485875
chr12	39619802	39619803	ABCD2	.	-	ENSG00000173208.4	39280000	39640000	17	17	1	0.0561027777777778
chr12	39626166	39626167	C12orf40	.	+	ENSG00000180116.15	39280000	39640000	17	17	1	0.0384277777777778
chr12	40106088	40106089	SLC2A13	.	-	ENSG00000151229.13	39760000	40120000	3	6	3	0.0386416666666667
chr12	40196743	40196744	LRRK2	.	+	ENSG00000188906.16	40160000	40360000	7	3	2	0.183715
chr12	40393394	40393395	MUC19	.	+	ENSG00000205592.14	40160000	40400000	8	3	12	0.027525
chr12	40692438	40692439	CNTN1	.	+	ENSG00000018236.15	40600000	40920000	4	2	16	0.28886875
chr12	41188319	41188320	PDZRN4	.	+	ENSG00000165966.16	40960000	41280000	3	4	6	0.286503125
chr12	42144873	42144874	GXYLT1	.	-	ENSG00000151233.11	42120000	42360000	23	7	2	0.103641666666667
chr12	42238348	42238349	YAF2	.	-	ENSG00000015153.14	40520000	42320000	25	3	1	0.0453616666666667
chr12	42238446	42238447	PPHLN1	.	+	ENSG00000134283.18	40520000	42320000	25	3	1	0.0453077777777778
chr12	42326117	42326118	ZCRB1	.	-	ENSG00000139168.8	42320000	43720000	25	1	20	0.00436999999999999
chr12	42590354	42590355	PRICKLE1	.	-	ENSG00000139174.12	42480000	43360000	8	1	11	0.125403409090909
chr12	43552202	43552203	ADAMTS20	.	-	ENSG00000173157.17	43440000	43720000	22	5	20	0.400725
chr12	43758816	43758817	PUS7L	.	-	ENSG00000129317.14	43360000	43760000	6	11	4	0.0029575
chr12	43758943	43758944	AC093012.1	.	+	ENSG00000198001.13	43360000	43760000	6	11	4	0.00264249999999999
chr12	43806374	43806375	TWF1	.	-	ENSG00000151239.13	43760000	43920000	7	4	12	0.28984375
chr12	43835966	43835967	TMEM117	.	+	ENSG00000139173.10	43760000	43920000	7	4	12	0.4747875
chr12	44921847	44921848	NELL2	.	-	ENSG00000184613.10	44920000	45120000	4	2	27	0.00924000000000003
chr12	45051098	45051099	DBX2	.	-	ENSG00000185610.6	44920000	45120000	4	2	27	0.344505
chr12	45215986	45215987	ANO6	.	+	ENSG00000177119.16	45160000	45720000	3	1	2	0.099975
chr12	45729705	45729706	ARID2	.	+	ENSG00000189079.17	45720000	46000000	3	2	21	0.0346607142857143
chr12	45992119	45992120	SCAF11	.	-	ENSG00000139218.18	45720000	46000000	3	2	21	0.0281428571428571
chr12	46270016	46270017	SLC38A1	.	-	ENSG00000111371.16	46000000	46320000	4	21	1	0.156196875
chr12	46372772	46372773	SLC38A2	.	-	ENSG00000134294.14	46360000	46680000	5	1	6	0.039915625
chr12	46832407	46832408	SLC38A4	.	-	ENSG00000139209.16	46680000	47000000	3	6	15	0.476275
chr12	47079602	47079603	PCED1B	.	+	ENSG00000179715.13	47000000	47640000	3	15	12	0.124378125
chr12	47079950	47079951	AMIGO2	.	-	ENSG00000139211.6	47000000	47640000	3	15	12	0.1249234375
chr12	47706029	47706030	RPAP3	.	-	ENSG00000005175.10	47680000	47840000	11	16	15	0.1626875
chr12	47725566	47725567	ENDOU	.	-	ENSG00000111405.9	47680000	47840000	11	16	15	0.28479375
chr12	47753915	47753916	SLC48A1	.	+	ENSG00000211584.14	47680000	47840000	11	16	15	0.46196875
chr12	47771039	47771040	RAPGEF3	.	-	ENSG00000079337.16	47680000	47840000	11	16	15	0.431
chr12	47833131	47833132	HDAC7	.	-	ENSG00000061273.18	47680000	47840000	11	16	15	0.042925
chr12	47963568	47963569	TMEM106C	.	+	ENSG00000134291.12	47680000	48040000	16	16	1	0.212311111111111
chr12	48004553	48004554	COL2A1	.	-	ENSG00000139219.19	47680000	48040000	16	16	1	0.0984611111111111
chr12	48105138	48105139	PFKM	.	+	ENSG00000152556.17	48080000	48200000	3	2	15	0.209483333333333
chr12	48106078	48106079	SENP1	.	-	ENSG00000079387.14	48080000	48200000	3	2	15	0.217325
chr12	48181212	48181213	ASB8	.	-	ENSG00000177981.11	48080000	48200000	3	2	15	0.156558333333333
chr12	48183643	48183644	CCDC184	.	+	ENSG00000177875.5	48080000	48200000	3	2	15	0.136308333333333
chr12	48203386	48203387	OR10AD1	.	-	ENSG00000172640.3	48200000	48640000	3	15	5	0.00769772727272727
chr12	48328979	48328980	H1-7	.	+	ENSG00000187166.1	48200000	48640000	3	15	5	0.293134090909091
chr12	48351413	48351414	ZNF641	.	-	ENSG00000167528.12	48200000	48640000	3	15	5	0.344122727272727
chr12	48472664	48472665	ANP32D	.	+	ENSG00000139223.3	48200000	48640000	3	15	5	0.380309090909091
chr12	48482497	48482498	C12orf54	.	+	ENSG00000177627.10	48200000	48640000	3	15	5	0.357961363636364
chr12	48525631	48525632	OR8S1	.	+	ENSG00000284723.1	48200000	48640000	3	15	5	0.259929545454545
chr12	48559881	48559882	OR5BS1P	.	+	ENSG00000198678.5	48200000	48640000	3	15	5	0.182088636363636
chr12	48570065	48570066	LALBA	.	-	ENSG00000167531.6	48200000	48640000	3	15	5	0.158940909090909
chr12	48682237	48682238	KANSL2	.	-	ENSG00000139620.12	48680000	48800000	26	11	9	0.01865
chr12	48716997	48716998	CCNT1	.	-	ENSG00000129315.11	48200000	48720000	29	15	8	0.00577307692307694
chr12	48727434	48727435	TEX49	.	+	ENSG00000257987.6	48720000	48800000	15	8	9	0.092925
chr12	48789036	48789037	ADCY6	.	-	ENSG00000174233.11	48720000	48800000	15	8	9	0.1370375
chr12	48813793	48813794	CACNB3	.	+	ENSG00000167535.8	48800000	49600000	15	9	25	0.01724125
chr12	48852841	48852842	DDX23	.	-	ENSG00000174243.10	48800000	49600000	15	9	25	0.0660525
chr12	48865869	48865870	RND1	.	-	ENSG00000172602.11	48680000	48920000	12	11	1	0.225541666666667
chr12	48904109	48904110	CCDC65	.	+	ENSG00000139537.11	48680000	48920000	12	11	1	0.0662125
chr12	48926473	48926474	FKBP11	.	-	ENSG00000134285.11	48920000	49240000	12	1	7	0.02023125
chr12	48957364	48957365	AC073610.2	.	-	ENSG00000272822.2	48920000	49240000	12	1	7	0.116765625
chr12	48957486	48957487	ARF3	.	-	ENSG00000134287.10	48920000	49240000	12	1	7	0.117146875
chr12	48971734	48971735	WNT10B	.	-	ENSG00000169884.14	48680000	49000000	8	11	4	0.088328125
chr12	48978321	48978322	WNT1	.	+	ENSG00000125084.12	48680000	49000000	8	11	4	0.067746875
chr12	48999374	48999375	DDN	.	-	ENSG00000181418.8	48680000	49000000	8	11	4	0.001953125
chr12	49018806	49018807	PRKAG1	.	-	ENSG00000181929.13	49000000	49240000	7	4	7	0.0783625
chr12	49059773	49059774	KMT2D	.	-	ENSG00000167548.15	49040000	49280000	4	1	4	0.0823916666666666
chr12	49070024	49070025	RHEBL1	.	-	ENSG00000167550.11	49040000	49280000	4	1	4	0.125104166666667
chr12	49094800	49094801	DHH	.	-	ENSG00000139549.4	49040000	49280000	4	1	4	0.2283375
chr12	49110899	49110900	LMBR1L	.	-	ENSG00000139636.15	49040000	49280000	4	1	4	0.295416666666667
chr12	49131396	49131397	TUBA1B	.	-	ENSG00000123416.15	49040000	49280000	4	1	4	0.380820833333333
chr12	49188735	49188736	TUBA1C	.	+	ENSG00000167553.15	49000000	49240000	7	4	7	0.213604166666667
chr12	49189079	49189080	TUBA1A	.	-	ENSG00000167552.14	49000000	49240000	7	4	7	0.212166666666667
chr12	49293251	49293252	PRPH	.	+	ENSG00000135406.14	49280000	49520000	3	4	1	0.0552125
chr12	49323235	49323236	TROAP	.	+	ENSG00000135451.13	49280000	49520000	3	4	1	0.180145833333333
chr12	49337187	49337188	C1QL4	.	-	ENSG00000186897.5	49280000	49520000	3	4	1	0.238283333333333
chr12	49346887	49346888	DNAJC22	.	+	ENSG00000178401.16	49280000	49520000	3	4	1	0.278695833333333
chr12	49366583	49366584	SPATS2	.	+	ENSG00000123352.17	49280000	49520000	3	4	1	0.3607625
chr12	49539029	49539030	KCNH3	.	+	ENSG00000135519.8	49520000	49800000	3	1	1	0.0679607142857143
chr12	49568144	49568145	MCRS1	.	-	ENSG00000187778.14	49280000	49600000	4	4	25	0.099546875
chr12	49568217	49568218	PRPF40B	.	+	ENSG00000110844.13	49280000	49600000	4	4	25	0.099321875
chr12	49605638	49605639	FAM186B	.	-	ENSG00000135436.8	49600000	49720000	6	25	15	0.0469916666666667
chr12	49707724	49707725	TMBIM6	.	+	ENSG00000139644.13	49600000	49720000	6	25	15	0.1023
chr12	49708164	49708165	FMNL3	.	-	ENSG00000161791.14	49600000	49720000	6	25	15	0.098625
chr12	49828749	49828750	NCKAP5L	.	-	ENSG00000167566.17	49760000	49840000	13	4	5	0.140625
chr12	49843105	49843106	BCDIN3D	.	-	ENSG00000186666.6	49840000	50080000	11	5	28	0.0129416666666667
chr12	49904216	49904217	FAIM2	.	-	ENSG00000135472.9	49840000	50080000	11	5	28	0.267570833333333
chr12	49950740	49950741	AQP2	.	+	ENSG00000167580.7	49840000	50080000	11	5	28	0.461416666666667
chr12	49961871	49961872	AQP5	.	+	ENSG00000161798.7	49840000	50080000	11	5	28	0.492204166666667
chr12	49967193	49967194	AQP6	.	+	ENSG00000086159.13	49840000	50080000	11	5	28	0.470029166666667
chr12	50033135	50033136	RACGAP1	.	-	ENSG00000161800.13	49840000	50080000	11	5	28	0.195266666666667
chr12	50057547	50057548	ASIC1	.	+	ENSG00000110881.11	49840000	50080000	11	5	28	0.0935541666666667
chr12	50085199	50085200	SMARCD1	.	+	ENSG00000066117.15	50080000	50320000	22	28	2	0.0216625
chr12	50103981	50103982	GPD1	.	+	ENSG00000167588.13	50080000	50320000	22	28	2	0.0999208333333334
chr12	50112081	50112082	COX14	.	+	ENSG00000178449.9	50080000	50320000	22	28	2	0.133670833333333
chr12	50167532	50167533	CERS5	.	-	ENSG00000139624.14	50080000	50320000	22	28	2	0.364720833333333
chr12	50283545	50283546	LIMA1	.	-	ENSG00000050405.13	50080000	50320000	22	28	2	0.151891666666667
chr12	50392382	50392383	LARP4	.	+	ENSG00000161813.22	50080000	50400000	13	28	10	0.02380625
chr12	50396621	50396622	FAM186A	.	-	ENSG00000185958.10	50080000	50400000	13	28	10	0.01055625
chr12	50504984	50504985	DIP2B	.	+	ENSG00000066084.13	50480000	50760000	4	6	25	0.0892285714285714
chr12	50763709	50763710	ATF1	.	+	ENSG00000123268.9	50760000	51000000	4	25	1	0.0154541666666667
chr12	50842919	50842920	TMPRSS12	.	+	ENSG00000186452.11	50800000	51400000	3	2	19	0.0715316666666667
chr12	50923471	50923472	METTL7A	.	+	ENSG00000185432.12	50760000	51000000	4	25	1	0.318870833333333
chr12	50953921	50953922	HIGD1C	.	+	ENSG00000214511.3	50760000	51000000	4	25	1	0.191995833333333
chr12	51028565	51028566	SLC11A2	.	-	ENSG00000110911.16	50760000	51040000	5	25	4	0.0408357142857143
chr12	51047961	51047962	LETMD1	.	+	ENSG00000050426.16	51040000	51360000	5	4	8	0.024878125
chr12	51083663	51083664	CSRNP2	.	-	ENSG00000110925.7	51040000	51360000	5	4	8	0.13645
chr12	51173134	51173135	TFCP2	.	-	ENSG00000135457.10	51040000	51360000	5	4	8	0.416046875
chr12	51217707	51217708	POU6F1	.	-	ENSG00000184271.17	51040000	51360000	5	4	8	0.4446625
